,altitude,country,get_distance_from,iata,icao,latitude,longitude,name,set_airport_details
2792,230,Angola,<bound method Entity.get_distance_from of <(FNLU) Luanda Quatro de Fevereiro Airport - Altitude: 230 - Latitude: -8.859176 - Longitude: 13.232758>>,LAD,FNLU,-8.859176,13.232758,Luanda Quatro de Fevereiro Airport,<bound method Airport.set_airport_details of <(FNLU) Luanda Quatro de Fevereiro Airport - Altitude: 230 - Latitude: -8.859176 - Longitude: 13.232758>>
2793,1969,Laos,<bound method Entity.get_distance_from of <(VLLN) Luang Namtha Airport - Altitude: 1969 - Latitude: 21.049999 - Longitude: 101.466667>>,LXG,VLLN,21.049999,101.466667,Luang Namtha Airport,<bound method Airport.set_airport_details of <(VLLN) Luang Namtha Airport - Altitude: 1969 - Latitude: 21.049999 - Longitude: 101.466667>>
2794,955,Laos,<bound method Entity.get_distance_from of <(VLLB) Luang Prabang International Airport - Altitude: 955 - Latitude: 19.897909 - Longitude: 102.160698>>,LPQ,VLLB,19.897909,102.160698,Luang Prabang International Airport,<bound method Airport.set_airport_details of <(VLLB) Luang Prabang International Airport - Altitude: 955 - Latitude: 19.897909 - Longitude: 102.160698>>
2795,5778,Angola,<bound method Entity.get_distance_from of <(FNUB) Lubango Airport - Altitude: 5778 - Latitude: -14.9247 - Longitude: 13.57502>>,SDD,FNUB,-14.9247,13.57502,Lubango Airport,<bound method Airport.set_airport_details of <(FNUB) Lubango Airport - Altitude: 5778 - Latitude: -14.9247 - Longitude: 13.57502>>
2796,3282,United States,<bound method Entity.get_distance_from of <(KLBB) Lubbock Preston Smith International Airport - Altitude: 3282 - Latitude: 33.663631 - Longitude: -101.821999>>,LBB,KLBB,33.663631,-101.821999,Lubbock Preston Smith International Airport,<bound method Airport.set_airport_details of <(KLBB) Lubbock Preston Smith International Airport - Altitude: 3282 - Latitude: 33.663631 - Longitude: -101.821999>>
2797,53,Germany,<bound method Entity.get_distance_from of <(EDHL) Lubeck Airport - Altitude: 53 - Latitude: 53.805359 - Longitude: 10.71922>>,LBC,EDHL,53.805359,10.71922,Lubeck Airport,<bound method Airport.set_airport_details of <(EDHL) Lubeck Airport - Altitude: 53 - Latitude: 53.805359 - Longitude: 10.71922>>
2798,492,Poland,<bound method Entity.get_distance_from of <(EPLU) Lubin Airport - Altitude: 492 - Latitude: 51.423004 - Longitude: 16.196177>>,QPL,EPLU,51.423004,16.196177,Lubin Airport,<bound method Airport.set_airport_details of <(EPLU) Lubin Airport - Altitude: 492 - Latitude: 51.423004 - Longitude: 16.196177>>
2799,661,Poland,<bound method Entity.get_distance_from of <(EPLB) Lublin Airport - Altitude: 661 - Latitude: 51.240002 - Longitude: 22.713333>>,LUZ,EPLB,51.240002,22.713333,Lublin Airport,<bound method Airport.set_airport_details of <(EPLB) Lublin Airport - Altitude: 661 - Latitude: 51.240002 - Longitude: 22.713333>>
2800,410,Indonesia,<bound method Entity.get_distance_from of <(WIPB) Lubuklinggau Silampari Airport - Altitude: 410 - Latitude: -3.284167 - Longitude: 102.91333>>,LLJ,WIPB,-3.284167,102.91333,Lubuklinggau Silampari Airport,<bound method Airport.set_airport_details of <(WIPB) Lubuklinggau Silampari Airport - Altitude: 410 - Latitude: -3.284167 - Longitude: 102.91333>>
2801,4295,Democratic Republic Of The Congo,<bound method Entity.get_distance_from of <(FZQA) Lubumbashi International Airport - Altitude: 4295 - Latitude: -11.5913 - Longitude: 27.53088>>,FBM,FZQA,-11.5913,27.53088,Lubumbashi International Airport,<bound method Airport.set_airport_details of <(FZQA) Lubumbashi International Airport - Altitude: 4295 - Latitude: -11.5913 - Longitude: 27.53088>>
2802,39,Italy,<bound method Entity.get_distance_from of <(LIQL) Lucca Tassignano Airport - Altitude: 39 - Latitude: 43.828201 - Longitude: 10.5781>>,LCV,LIQL,43.828201,10.5781,Lucca Tassignano Airport,<bound method Airport.set_airport_details of <(LIQL) Lucca Tassignano Airport - Altitude: 39 - Latitude: 43.828201 - Longitude: 10.5781>>
2803,410,India,<bound method Entity.get_distance_from of <(VILK) Lucknow Chaudhary Charan Singh Airport - Altitude: 410 - Latitude: 26.76059 - Longitude: 80.889328>>,LKO,VILK,26.76059,80.889328,Lucknow Chaudhary Charan Singh Airport,<bound method Airport.set_airport_details of <(VILK) Lucknow Chaudhary Charan Singh Airport - Altitude: 410 - Latitude: 26.76059 - Longitude: 80.889328>>
2804,457,Namibia,<bound method Entity.get_distance_from of <(FALZ) Luderitz Airport - Altitude: 457 - Latitude: -26.6873 - Longitude: 15.24286>>,LUD,FALZ,-26.6873,15.24286,Luderitz Airport,<bound method Airport.set_airport_details of <(FALZ) Luderitz Airport - Altitude: 457 - Latitude: -26.6873 - Longitude: 15.24286>>
2805,834,India,<bound method Entity.get_distance_from of <(VILD) Ludhiana Sahnewal Airport - Altitude: 834 - Latitude: 30.854679 - Longitude: 75.952591>>,LUH,VILD,30.854679,75.952591,Ludhiana Sahnewal Airport,<bound method Airport.set_airport_details of <(VILD) Ludhiana Sahnewal Airport - Altitude: 834 - Latitude: 30.854679 - Longitude: 75.952591>>
2806,645,United States,<bound method Entity.get_distance_from of <(KLDM) Ludington Mason County Airport - Altitude: 645 - Latitude: 43.962502 - Longitude: -86.407776>>,LDM,KLDM,43.962502,-86.407776,Ludington Mason County Airport,<bound method Airport.set_airport_details of <(KLDM) Ludington Mason County Airport - Altitude: 645 - Latitude: 43.962502 - Longitude: -86.407776>>
2807,4447,Angola,<bound method Entity.get_distance_from of <(FNUE) Luena Airport - Altitude: 4447 - Latitude: -11.767454 - Longitude: 19.894024>>,LUO,FNUE,-11.767454,19.894024,Luena Airport,<bound method Airport.set_airport_details of <(FNUE) Luena Airport - Altitude: 4447 - Latitude: -11.767454 - Longitude: 19.894024>>
2808,295,United States,<bound method Entity.get_distance_from of <(KLFK) Lufkin Angelina County Airport - Altitude: 295 - Latitude: 31.234011 - Longitude: -94.75>>,LFK,KLFK,31.234011,-94.75,Lufkin Angelina County Airport,<bound method Airport.set_airport_details of <(KLFK) Lufkin Angelina County Airport - Altitude: 295 - Latitude: 31.234011 - Longitude: -94.75>>
2809,915,Switzerland,<bound method Entity.get_distance_from of <(LSZA) Lugano Airport - Altitude: 915 - Latitude: 46.004269 - Longitude: 8.910578>>,LUG,LSZA,46.004269,8.910578,Lugano Airport,<bound method Airport.set_airport_details of <(LSZA) Lugano Airport - Altitude: 915 - Latitude: 46.004269 - Longitude: 8.910578>>
2810,184,Vanuatu,<bound method Entity.get_distance_from of <(NVSS) Luganville Santo-Pekoa International Airport - Altitude: 184 - Latitude: -15.5057 - Longitude: 167.221298>>,SON,NVSS,-15.5057,167.221298,Luganville Santo-Pekoa International Airport,<bound method Airport.set_airport_details of <(NVSS) Luganville Santo-Pekoa International Airport - Altitude: 184 - Latitude: -15.5057 - Longitude: 167.221298>>
2811,9100,Nepal,<bound method Entity.get_distance_from of <(VNLK) Lukla Tenzing Hillary Airport - Altitude: 9100 - Latitude: 27.687771 - Longitude: 86.731377>>,LUA,VNLK,27.687771,86.731377,Lukla Tenzing Hillary Airport,<bound method Airport.set_airport_details of <(VNLK) Lukla Tenzing Hillary Airport - Altitude: 9100 - Latitude: 27.687771 - Longitude: 86.731377>>
2812,65,Sweden,<bound method Entity.get_distance_from of <(ESPA) Lulea Airport - Altitude: 65 - Latitude: 65.543747 - Longitude: 22.121981>>,LLA,ESPA,65.543747,22.121981,Lulea Airport,<bound method Airport.set_airport_details of <(ESPA) Lulea Airport - Altitude: 65 - Latitude: 65.543747 - Longitude: 22.121981>>
2813,126,United States,<bound method Entity.get_distance_from of <(KLBT) Lumberton Municipal Airport - Altitude: 126 - Latitude: 34.61404 - Longitude: -79.060112>>,LBT,KLBT,34.61404,-79.060112,Lumberton Municipal Airport,<bound method Airport.set_airport_details of <(KLBT) Lumberton Municipal Airport - Altitude: 126 - Latitude: 34.61404 - Longitude: -79.060112>>
2814,8202,China,<bound method Entity.get_distance_from of <(ZHLY) Luoyang Beijiao Airport - Altitude: 8202 - Latitude: 34.741112 - Longitude: 112.388298>>,LYA,ZHLY,34.741112,112.388298,Luoyang Beijiao Airport,<bound method Airport.set_airport_details of <(ZHLY) Luoyang Beijiao Airport - Altitude: 8202 - Latitude: 34.741112 - Longitude: 112.388298>>
2815,1292,Switzerland,<bound method Entity.get_distance_from of <(LSZF) Lupfig Birrfeld Airport - Altitude: 1292 - Latitude: 47.443657 - Longitude: 8.233995>>,QYP,LSZF,47.443657,8.233995,Lupfig Birrfeld Airport,<bound method Airport.set_airport_details of <(LSZF) Lupfig Birrfeld Airport - Altitude: 1292 - Latitude: 47.443657 - Longitude: 8.233995>>
2816,3779,Zambia,<bound method Entity.get_distance_from of <(FLKK) Lusaka Kenneth Kaunda International Airport - Altitude: 3779 - Latitude: -15.3308 - Longitude: 28.45262>>,LUN,FLKK,-15.3308,28.45262,Lusaka Kenneth Kaunda International Airport,<bound method Airport.set_airport_details of <(FLKK) Lusaka Kenneth Kaunda International Airport - Altitude: 3779 - Latitude: -15.3308 - Longitude: 28.45262>>
2817,601,Canada,<bound method Entity.get_distance_from of <(CYLK) Lutselke Airport - Altitude: 601 - Latitude: 62.41824 - Longitude: -110.682129>>,YSG,CYLK,62.41824,-110.682129,Lutselke Airport,<bound method Airport.set_airport_details of <(CYLK) Lutselke Airport - Altitude: 601 - Latitude: 62.41824 - Longitude: -110.682129>>
2818,56,Indonesia,<bound method Entity.get_distance_from of <(WAFW) Luwuk Bubung Airport - Altitude: 56 - Latitude: -1.03891 - Longitude: 122.771896>>,LUW,WAFW,-1.03891,122.771896,Luwuk Bubung Airport,<bound method Airport.set_airport_details of <(WAFW) Luwuk Bubung Airport - Altitude: 56 - Latitude: -1.03891 - Longitude: 122.771896>>
2819,1234,Luxembourg,<bound method Entity.get_distance_from of <(ELLX) Luxembourg Findel Airport - Altitude: 1234 - Latitude: 49.623329 - Longitude: 6.204444>>,LUX,ELLX,49.623329,6.204444,Luxembourg Findel Airport,<bound method Airport.set_airport_details of <(ELLX) Luxembourg Findel Airport - Altitude: 1234 - Latitude: 49.623329 - Longitude: 6.204444>>
2820,294,Egypt,<bound method Entity.get_distance_from of <(HELX) Luxor International Airport - Altitude: 294 - Latitude: 25.671021 - Longitude: 32.706581>>,LXR,HELX,25.671021,32.706581,Luxor International Airport,<bound method Airport.set_airport_details of <(HELX) Luxor International Airport - Altitude: 294 - Latitude: 25.671021 - Longitude: 32.706581>>
2821,1082,China,<bound method Entity.get_distance_from of <(ZULZ) Luzhou Yunlong Airport - Altitude: 1082 - Latitude: 29.030001 - Longitude: 105.470001>>,LZO,ZULZ,29.030001,105.470001,Luzhou Yunlong Airport,<bound method Airport.set_airport_details of <(ZULZ) Luzhou Yunlong Airport - Altitude: 1082 - Latitude: 29.030001 - Longitude: 105.470001>>
2822,1071,Ukraine,<bound method Entity.get_distance_from of <(UKLL) Lviv Danylo Halytskyi International Airport - Altitude: 1071 - Latitude: 49.8125 - Longitude: 23.95611>>,LWO,UKLL,49.8125,23.95611,Lviv Danylo Halytskyi International Airport,<bound method Airport.set_airport_details of <(UKLL) Lviv Danylo Halytskyi International Airport - Altitude: 1071 - Latitude: 49.8125 - Longitude: 23.95611>>
2823,705,Sweden,<bound method Entity.get_distance_from of <(ESNL) Lycksele Airport - Altitude: 705 - Latitude: 64.548317 - Longitude: 18.716209>>,LYC,ESNL,64.548317,18.716209,Lycksele Airport,<bound method Airport.set_airport_details of <(ESNL) Lycksele Airport - Altitude: 705 - Latitude: 64.548317 - Longitude: 18.716209>>
2824,13,United Kingdom,<bound method Entity.get_distance_from of <(EGMD) Lydd Ashford Airport - Altitude: 13 - Latitude: 50.956108 - Longitude: 0.939167>>,LYX,EGMD,50.956108,0.939167,Lydd Ashford Airport,<bound method Airport.set_airport_details of <(EGMD) Lydd Ashford Airport - Altitude: 13 - Latitude: 50.956108 - Longitude: 0.939167>>
2825,938,United States,<bound method Entity.get_distance_from of <(KLYH) Lynchburg Regional Airport - Altitude: 938 - Latitude: 37.325378 - Longitude: -79.200401>>,LYH,KLYH,37.325378,-79.200401,Lynchburg Regional Airport,<bound method Airport.set_airport_details of <(KLYH) Lynchburg Regional Airport - Altitude: 938 - Latitude: 37.325378 - Longitude: -79.200401>>
2826,1170,Canada,<bound method Entity.get_distance_from of <(CYYL) Lynn Lake Airport - Altitude: 1170 - Latitude: 56.86388 - Longitude: -101.075996>>,YYL,CYYL,56.86388,-101.075996,Lynn Lake Airport,<bound method Airport.set_airport_details of <(CYYL) Lynn Lake Airport - Altitude: 1170 - Latitude: 56.86388 - Longitude: -101.075996>>
2827,659,France,<bound method Entity.get_distance_from of <(LFLY) Lyon Bron Airport - Altitude: 659 - Latitude: 45.729511 - Longitude: 4.938844>>,LYN,LFLY,45.729511,4.938844,Lyon Bron Airport,<bound method Airport.set_airport_details of <(LFLY) Lyon Bron Airport - Altitude: 659 - Latitude: 45.729511 - Longitude: 4.938844>>
2828,821,France,<bound method Entity.get_distance_from of <(LFLL) Lyon Saint Exupery Airport - Altitude: 821 - Latitude: 45.719643 - Longitude: 5.089108>>,LYS,LFLL,45.719643,5.089108,Lyon Saint Exupery Airport,<bound method Airport.set_airport_details of <(LFLL) Lyon Saint Exupery Airport - Altitude: 821 - Latitude: 45.719643 - Longitude: 5.089108>>
2829,-1,China,<bound method Entity.get_distance_from of <(ZBLL) Lyuliang Airport - Altitude: -1 - Latitude: 37.683334 - Longitude: 111.142776>>,LLV,ZBLL,37.683334,111.142776,Lyuliang Airport,<bound method Airport.set_airport_details of <(ZBLL) Lyuliang Airport - Altitude: -1 - Latitude: 37.683334 - Longitude: 111.142776>>
2830,6,Maldives,<bound method Entity.get_distance_from of <(VRDA) Maafaru International Airport - Altitude: 6 - Latitude: 5.822222 - Longitude: 73.474724>>,NMF,VRDA,5.822222,73.474724,Maafaru International Airport,<bound method Airport.set_airport_details of <(VRDA) Maafaru International Airport - Altitude: 6 - Latitude: 5.822222 - Longitude: 73.474724>>
2831,6,Maldives,<bound method Entity.get_distance_from of <(VRMV) Maamigili Villa International Airport - Altitude: 6 - Latitude: 3.47 - Longitude: 72.830002>>,VAM,VRMV,3.47,72.830002,Maamigili Villa International Airport,<bound method Airport.set_airport_details of <(VRMV) Maamigili Villa International Airport - Altitude: 6 - Latitude: 3.47 - Longitude: 72.830002>>
2832,375,Netherlands,<bound method Entity.get_distance_from of <(EHBK) Maastricht Aachen Airport - Altitude: 375 - Latitude: 50.911652 - Longitude: 5.770144>>,MST,EHBK,50.911652,5.770144,Maastricht Aachen Airport,<bound method Airport.set_airport_details of <(EHBK) Maastricht Aachen Airport - Altitude: 375 - Latitude: 50.911652 - Longitude: 5.770144>>
2833,7,Maldives,<bound method Entity.get_distance_from of <(VRQM) Maavaarulaa Airport - Altitude: 7 - Latitude: 0.336667 - Longitude: 73.511391>>,RUL,VRQM,0.336667,73.511391,Maavaarulaa Airport,<bound method Airport.set_airport_details of <(VRQM) Maavaarulaa Airport - Altitude: 7 - Latitude: 0.336667 - Longitude: 73.511391>>
2834,-1,Australia,<bound method Entity.get_distance_from of <(YMAA) Mabuiag Island Airport - Altitude: -1 - Latitude: -9.95 - Longitude: 142.182999>>,UBB,YMAA,-9.95,142.182999,Mabuiag Island Airport,<bound method Airport.set_airport_details of <(YMAA) Mabuiag Island Airport - Altitude: -1 - Latitude: -9.95 - Longitude: 142.182999>>
2835,15,Brazil,<bound method Entity.get_distance_from of <(SBME) Macae Airport - Altitude: 15 - Latitude: -22.341843 - Longitude: -41.76405>>,MEA,SBME,-22.341843,-41.76405,Macae Airport,<bound method Airport.set_airport_details of <(SBME) Macae Airport - Altitude: 15 - Latitude: -22.341843 - Longitude: -41.76405>>
2836,56,Brazil,<bound method Entity.get_distance_from of <(SBMQ) Macapa International Airport - Altitude: 56 - Latitude: 0.050664 - Longitude: -51.072102>>,MCP,SBMQ,0.050664,-51.072102,Macapa International Airport,<bound method Airport.set_airport_details of <(SBMQ) Macapa International Airport - Altitude: 56 - Latitude: 0.050664 - Longitude: -51.072102>>
2837,20,Macao,<bound method Entity.get_distance_from of <(VMMC) Macau International Airport - Altitude: 20 - Latitude: 22.149549 - Longitude: 113.591499>>,MFM,VMMC,22.149549,113.591499,Macau International Airport,<bound method Airport.set_airport_details of <(VMMC) Macau International Airport - Altitude: 20 - Latitude: 22.149549 - Longitude: 113.591499>>
2838,387,Brazil,<bound method Entity.get_distance_from of <(SBMO) Maceio Zumbi dos Palmares International Airport - Altitude: 387 - Latitude: -9.5108 - Longitude: -35.791599>>,MCZ,SBMO,-9.5108,-35.791599,Maceio Zumbi dos Palmares International Airport,<bound method Airport.set_airport_details of <(SBMO) Maceio Zumbi dos Palmares International Airport - Altitude: 387 - Latitude: -9.5108 - Longitude: -35.791599>>
2839,19,Australia,<bound method Entity.get_distance_from of <(YBMK) Mackay Airport - Altitude: 19 - Latitude: -21.1716 - Longitude: 149.179703>>,MKY,YBMK,-21.1716,149.179703,Mackay Airport,<bound method Airport.set_airport_details of <(YBMK) Mackay Airport - Altitude: 19 - Latitude: -21.1716 - Longitude: 149.179703>>
2840,740,United States,<bound method Entity.get_distance_from of <(KMCD) Mackinac Island Airport - Altitude: 740 - Latitude: 45.866669 - Longitude: -84.633331>>,MCD,KMCD,45.866669,-84.633331,Mackinac Island Airport,<bound method Airport.set_airport_details of <(KMCD) Mackinac Island Airport - Altitude: 740 - Latitude: 45.866669 - Longitude: -84.633331>>
2841,430,United States,<bound method Entity.get_distance_from of <(KMAC) Macon Downtown Airport - Altitude: 430 - Latitude: 32.822266 - Longitude: -83.562706>>,MAC,KMAC,32.822266,-83.562706,Macon Downtown Airport,<bound method Airport.set_airport_details of <(KMAC) Macon Downtown Airport - Altitude: 430 - Latitude: 32.822266 - Longitude: -83.562706>>
2842,354,United States,<bound method Entity.get_distance_from of <(KMCN) Macon Middle Georgia Regional Airport - Altitude: 354 - Latitude: 32.692848 - Longitude: -83.6492>>,MCN,KMCN,32.692848,-83.6492,Macon Middle Georgia Regional Airport,<bound method Airport.set_airport_details of <(KMCN) Macon Middle Georgia Regional Airport - Altitude: 354 - Latitude: 32.692848 - Longitude: -83.6492>>
